				8	7.74	7.74
				0	15.74	15.74
				0	15.74	15.74
				0	15.74	15.74
				0	15.74	15.74
				1	14.74	14.74
				1	14.74	14.74
				0	15.74	15.74
				0	15.74	15.74
				0	15.74	15.74
				2	13.74	13.74
				10	5.74	5.74
				10	5.74	5.74
				238	222.26	222.26	777.68
				
243	247	4	0.80	0	0.80	0.80
				4	3.20	3.20
				0	0.80	0.80
				0	0.80	0.80
				0	0.80	0.80	6.40
				
248	325	656	8.41	242	233.59	233.59
				5	3.41	3.41
				2	6.41	6.41
				0	8.41	8.41
				0	8.41	8.41
				0	8.41	8.41
				0	8.41	8.41
				0	8.41	8.41
				2	6.41	6.41
				0	8.41	8.41
				0	8.41	8.41
				0	8.41	8.41
				0	8.41	8.41
				1	7.41	7.41
				6	2.41	2.41
				0	8.41	8.41
				0	8.41	8.41
				1	7.41	7.41
				1	7.41	7.41
				0	8.41	8.41
				0	8.41	8.41
				8	0.41	0.41
				0	8.41	8.41
				17	8.59	8.59
				1	7.41	7.41
				1	7.41	7.41
				0	8.41	8.41
				1	7.41	7.41
				3	5.41	5.41
				0	8.41	8.41
				17	8.59	8.59
				17	8.59	8.59
				0	8.41	8.41
				17	8.59	8.59
				3	5.41	5.41
				10	1.59	1.59
				3	5.41	5.41
				0	8.41	8.41
				15	6.59	6.59
				1	7.41	7.41
				6	2.41	2.41
				4	4.41	4.41
				4	4.41	4.41
				4	4.41	4.41
				0	8.41	8.41
				9	0.59	0.59
				3	5.41	5.41
				4	4.41	4.41
				2	6.41	6.41
				1	7.41	7.41
				0	8.41	8.41
				0	8.41	8.41
				0	8.41	8.41
				1	7.41	7.41
				0	8.41	8.41
				1	7.41	7.41
				1	7.41	7.41
				5	3.41	3.41
				3	5.41	5.41
				2	6.41	6.41
				15	6.59	6.59
				1	7.41	7.41
				0	8.41	8.41
				2	6.41	6.41
				2	6.41	6.41
				17	8.59	8.59
				52	43.59	43.59
				0	8.41	8.41
				6	2.41	2.41
				5	3.41	3.41
				10	1.59	1.59
				1	7.41	7.41
				0	8.41	8.41
				2	6.41	6.41
				0	8.41	8.41
				3	5.41	5.41
				2	6.41	6.41
				114	105.59	105.59	885.33
				
326	326	1	1.00	1	0.00	0.00	0.00
				
327	379	339	6.40	115	108.60	108.60
				115	108.60	108.60
				0	6.40	6.40
				0	6.40	6.40
				18	11.60	11.60
				0	6.40	6.40
				0	6.40	6.40
				1	5.40	5.40
				4	2.40	2.40
				0	6.40	6.40
				0	6.40	6.40
				0	6.40	6.40
				0	6.40	6.40
				0	6.40	6.40
				0	6.40	6.40
				4	2.40	2.40
				1	5.40	5.40
				0	6.40	6.40
				1	5.40	5.40
				1	5.40	5.40
				0	6.40	6.40
				1	5.40	5.40
				0	6.40	6.40
				0	6.40	6.40
				22	15.60	15.60
				2	4.40	4.40
				1	5.40	5.40
				1	5.40	5.40
				0	6.40	6.40
				1	5.40	5.40
				0	6.40	6.40
				0	6.40	6.40
				0	6.40	6.40
				1	5.40	5.40
				0	6.40	6.40
				1	5.40	5.40
				1	5.40	5.40
				0	6.40	6.40
				0	6.40	6.40
				1	5.40	5.40
				1	5.40	5.40
				0	6.40	6.40
				0	6.40	6.40
				2	4.40	4.40
				2	4.40	4.40
				2	4.40	4.40
				6	0.40	0.40
				0	6.40	6.40
				1	5.40	5.40
				1	5.40	5.40
				31	24.60	24.60
				1	5.40	5.40
				0	6.40	6.40	538.04
				
380	527	289	1.95	8	6.05	6.05
				5	3.05	3.05
				0	1.95	1.95
				5	3.05	3.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				5	3.05	3.05
				2	0.05	0.05
				2	0.05	0.05
				0	1.95	1.95
				5	3.05	3.05
				2	0.05	0.05
				0	1.95	1.95
				2	0.05	0.05
				2	0.05	0.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				6	4.05	4.05
				0	1.95	1.95
				6	4.05	4.05
				6	4.05	4.05
				0	1.95	1.95
				0	1.95	1.95
				13	11.05	11.05
				5	3.05	3.05
				0	1.95	1.95
				0	1.95	1.95
				25	23.05	23.05
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				19	17.05	17.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				1	0.95	0.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				2	0.05	0.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				6	4.05	4.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				4	2.05	2.05
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				28	26.05	26.05
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				54	52.05	52.05
				8	6.05	6.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				6	4.05	4.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				8	6.05	6.05
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				5	3.05	3.05
				17	15.05	15.05
				0	1.95	1.95
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				0	1.95	1.95
				4	2.05	2.05
				7	5.05	5.05
				0	1.95	1.95
				1	0.95	0.95
				0	1.95	1.95
				1	0.95	0.95
				1	0.95	0.95
				1	0.95	0.95
				0	1.95	1.95	420.74
				
			4081.295122861862

