	l1_prescale_set_alias	hlt_cp_to_pa	l1_random	hlt_prescale_set	hlt_trigger_type	l1_tm_to_tt	l1_tm_to_ps	hlt_trigger_element	hlt_re_to_dl	l1_muon_threshold_sets	l1_prescaled_clock	l1_trigger_type	l1_dead_time	l1_master_table	l1_bunch_group	hlt_parameter	tt_users	hlt_so_to_dl	hlt_so_to_py	hlt_cp_to_cp	HLT_RULE_SET	l1_bunch_group_set	l1_tm_to_ti	hlt_ts_to_te	hlt_trigger_menu	l1_muon_threshold_set	hlt_environment	l1_bg_to_b	hlt_force_dll	l1_prescale_set	HLT_SMT_TO_HRE	HLT_HRC_TO_HRP	HLT_HRU_TO_HRC	hlt_trigger_chain	l1_ti_to_tt	l1_tm_to_tt_forced	hlt_trigger_signature	super_master_table	hlt_te_to_cp	l1_ctp_smx	l1_trigger_threshold_value	hlt_prescale_set_coll	hlt_te_to_te	HLT_RULE_COMPONENT	l1_bgs_to_bg	l1_jet_input	l1_random_rates	hlt_st_to_cp	l1_ctp_files	hlt_trigger_streamtag	l1_trigger_menu	hlt_tm_to_tc	hlt_prescale_set_alias	hlt_prescale	hlt_release	trigger_next_run	hlt_setup	DBCOPY_SOURCE_DATABASE	hlt_tc_to_st	hlt_tt_to_tr	trigger_log	hlt_trigger_group	trigger_schema	hlt_trigger_stream	l1_muctpi_info	HLT_RULE_PARAMETER	HLT_HRE_TO_HRS	l1_ci_to_csc	HLT_HRS_TO_HRU	l1_trigger_threshold	l1_pits	l1_tm_to_tt_mon	hlt_property	hlt_tm_to_ps	hlt_master_table	trigger_alias	l1_calo_info	HLT_RULE	l1_trigger_item	hlt_component	hlt_tc_to_tt	hlt_tc_to_ts	hlt_tc_to_tr	l1_calo_sin_cos	hlt_dll	hlt_source	hlt_dl_to_en	l1_tt_to_ttv	
l1_prescaled_clock	6	8	10	8	8	8	0	8	2	10	-	10	10	8	10	11	0	0	0	0	0	10	8	8	8	0	2	8	6	10	0	0	0	8	8	8	8	6	8	10	10	0	8	0	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	0	0	8	0	11	2	2	2	0	6	6	10	0	12	8	0	8	8	10	2	2	0	8
l1_trigger_type	6	8	10	8	8	8	0	8	2	10	10	-	10	8	10	11	2	0	0	0	0	10	8	8	8	0	2	8	6	10	0	0	0	8	8	8	8	6	10	10	10	0	8	0	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	0	0	8	0	11	2	4	2	0	6	6	10	0	12	8	0	8	8	10	2	2	0	8
l1_dead_time	6	8	10	8	8	8	0	8	2	10	10	10	-	8	10	11	0	0	0	0	0	10	8	8	8	0	2	8	6	10	0	0	0	8	8	8	8	6	8	10	10	0	8	0	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	0	0	8	0	11	2	2	2	0	6	6	10	0	12	8	0	8	8	10	2	2	0	8
l1_master_table	4	6	8	9	6	6	2	6	2	10	8	8	8	-	10	9	0	0	0	3	1	10	6	6	6	2	2	6	4	14	0	1	1	10	6	6	6	10	7	10	13	0	6	2	6	8	1	6	8	0	8	6	3	6	6	6	6	0	0	0	2	2	2	6	8	1	1	6	2	9	2	2	2	2	9	4	12	1	12	9	0	6	6	8	2	2	0	6
l1_bunch_group	6	8	10	9	8	8	0	8	2	12	10	10	10	10	-	11	0	0	0	0	1	11	8	8	8	2	2	8	6	11	0	1	1	8	8	8	8	7	8	10	10	0	8	1	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	1	0	8	1	11	2	2	2	0	6	6	10	1	12	8	0	8	8	10	2	2	0	8
hlt_parameter	6	8	11	8	8	13	0	8	4	12	11	11	11	9	11	-	0	2	2	0	1	11	9	8	8	0	4	8	7	11	0	1	1	10	8	8	8	7	8	11	11	0	8	1	8	11	3	8	12	0	11	9	5	8	8	8	8	0	0	0	0	2	2	9	11	1	0	8	1	12	5	5	4	0	6	6	11	1	14	10	0	8	8	11	4	4	2	8
tt_users	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hlt_so_to_dl	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	-	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	2	2	0
hlt_so_to_py	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	-	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	2	2	0
hlt_cp_to_cp	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	-	0	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	1	0	0	0	0	0
HLT_RULE_SET	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	-	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
l1_bunch_group_set	6	8	10	11	8	8	1	8	2	11	10	10	10	10	11	11	0	0	0	1	0	-	8	8	8	1	2	8	6	13	0	0	0	9	8	8	8	8	8	10	11	0	8	0	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	0	0	8	0	11	2	2	2	1	6	6	11	0	12	9	0	8	8	10	2	2	0	8
l1_tm_to_ti	6	8	8	8	8	8	0	8	3	8	8	8	8	6	8	9	0	1	1	0	0	8	-	8	8	0	3	8	6	9	0	0	0	10	8	8	8	6	8	8	9	0	8	0	8	8	3	8	8	0	8	10	5	8	8	8	8	0	0	0	0	2	2	10	8	0	0	8	0	9	2	2	3	0	6	6	8	0	12	8	0	8	8	8	3	3	1	8
hlt_ts_to_te	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	-	8	0	2	8	6	8	0	0	0	8	8	8	8	6	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
hlt_trigger_menu	6	8	8	10	8	8	0	10	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	-	0	4	8	6	8	0	0	0	11	8	8	8	9	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	10	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	8	6	8	0	10	10	0	8	8	8	2	2	0	8
l1_muon_threshold_set	2	0	2	1	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	1	1	0	0	0	-	0	0	0	3	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
hlt_environment	0	2	2	4	2	2	0	4	4	2	2	2	2	2	2	4	0	2	2	0	0	2	3	2	4	0	-	2	2	2	0	0	0	6	2	2	2	4	2	2	2	0	2	0	2	2	0	2	2	0	2	3	0	2	2	2	4	0	0	0	0	0	0	3	2	0	0	2	0	3	0	0	4	0	4	0	2	0	3	4	0	2	2	2	4	4	2	2
l1_bg_to_b	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	-	6	8	0	0	0	8	8	8	8	6	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
hlt_force_dll	4	6	6	6	6	8	0	6	2	6	6	6	6	4	6	7	0	0	0	0	0	6	6	6	6	0	2	6	-	6	0	0	0	6	6	6	6	4	6	6	6	0	6	0	6	6	3	6	8	0	6	6	3	6	6	6	6	0	0	0	0	0	0	6	6	0	0	6	0	7	0	0	2	0	4	4	6	0	7	6	0	6	6	6	2	2	0	6
l1_prescale_set	8	8	12	14	10	8	2	8	2	11	10	10	10	14	11	11	0	0	0	3	0	13	9	8	8	3	2	8	6	-	1	0	0	11	8	8	8	9	9	10	18	0	8	0	8	10	3	8	10	2	12	9	7	8	9	8	8	0	0	2	2	2	2	11	10	0	0	8	0	11	2	2	2	2	7	8	15	0	16	11	2	8	10	10	2	2	0	8
HLT_SMT_TO_HRE	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
HLT_HRC_TO_HRP	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	-	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
HLT_HRU_TO_HRC	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	-	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
hlt_trigger_chain	6	8	8	13	8	9	2	12	3	8	8	8	8	10	8	10	0	1	1	3	0	9	10	8	11	0	6	8	6	11	0	0	0	-	8	8	8	12	9	10	11	0	8	0	8	8	3	8	8	0	8	10	5	8	8	8	11	1	0	0	2	2	3	11	8	0	0	8	0	9	3	3	3	2	12	6	10	0	12	15	0	8	8	8	3	3	1	8
l1_ti_to_tt	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	-	8	8	6	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
l1_tm_to_tt_forced	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	-	8	6	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
hlt_trigger_signature	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	8	-	6	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
super_master_table	4	6	6	12	9	6	1	8	2	7	6	6	6	10	7	7	0	0	0	1	0	8	6	6	9	1	4	6	4	9	0	0	0	12	6	6	6	-	6	8	7	0	9	0	6	6	1	6	6	0	6	6	3	6	6	6	8	0	0	0	2	2	2	9	6	0	0	6	0	8	2	2	2	1	11	4	7	0	8	9	0	6	9	6	2	2	0	6
hlt_te_to_cp	6	8	8	9	8	8	1	8	2	8	8	10	8	7	8	8	2	0	0	2	0	8	8	8	8	0	2	8	6	9	0	0	0	9	8	8	8	6	-	8	9	0	8	0	8	8	3	8	8	0	8	8	5	9	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	4	2	1	6	6	9	0	10	10	0	8	10	8	2	2	0	8
l1_ctp_smx	6	8	10	8	8	8	0	8	2	10	10	10	10	10	10	11	0	0	0	0	0	10	8	8	8	0	2	8	6	10	0	0	0	10	8	8	8	8	8	-	10	0	8	0	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	2	2	2	8	10	0	0	8	0	11	2	2	2	0	9	6	10	0	12	8	0	8	8	10	2	2	0	8
l1_trigger_threshold_value	6	8	10	10	8	8	2	8	2	10	10	10	10	13	10	11	0	0	0	3	0	11	9	8	8	0	2	8	6	18	0	0	0	11	8	8	8	7	9	10	-	0	8	0	8	10	3	8	10	0	10	9	5	8	8	8	8	0	0	0	0	2	2	9	10	0	0	8	0	11	2	2	2	2	6	7	17	0	16	11	0	8	8	10	2	2	0	8
hlt_prescale_set_coll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hlt_te_to_te	6	8	9	9	10	8	0	10	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	8	8	9	8	8	8	0	-	0	8	8	4	8	8	0	8	8	5	8	8	8	8	0	0	0	0	4	2	12	8	0	0	8	0	10	2	2	2	0	6	6	8	0	11	10	0	8	10	8	2	2	0	8
HLT_RULE_COMPONENT	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
l1_bgs_to_bg	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	8	8	6	8	8	8	0	8	0	-	8	3	8	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
l1_jet_input	6	8	10	8	8	8	0	8	2	10	10	10	10	8	10	11	0	0	0	0	0	10	8	8	8	0	2	8	6	10	0	0	0	8	8	8	8	6	8	10	10	0	8	0	8	-	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	0	0	8	0	11	2	2	2	0	6	6	10	0	12	8	0	8	8	10	2	2	0	8
l1_random_rates	3	3	5	3	3	3	0	4	0	3	3	3	3	1	3	3	0	0	0	0	0	3	3	3	3	0	0	3	3	3	0	0	0	3	3	3	3	1	3	3	3	0	4	0	3	3	-	3	3	0	3	3	2	3	3	3	3	0	0	0	0	1	0	4	3	0	0	3	0	3	0	0	0	0	1	3	3	0	3	4	0	3	3	3	0	0	0	3
hlt_st_to_cp	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	8	8	6	8	8	8	0	8	0	8	8	3	-	8	0	8	8	5	8	8	8	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
l1_ctp_files	6	8	10	8	8	10	0	8	2	10	10	10	10	8	10	12	0	0	0	0	0	10	8	8	8	0	2	8	8	10	0	0	0	8	8	8	8	6	8	10	10	0	8	0	8	10	3	8	-	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	10	0	0	8	0	11	2	2	2	0	6	6	10	0	12	8	0	8	8	10	2	2	0	8
hlt_trigger_streamtag	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0
l1_trigger_menu	8	8	12	8	8	8	0	8	2	10	10	10	10	8	10	11	0	0	0	0	0	10	8	8	8	2	2	8	6	12	1	0	0	8	8	8	8	6	8	10	10	0	8	0	8	10	3	8	10	0	-	8	7	8	9	8	8	0	0	0	2	2	2	8	10	0	0	8	0	11	2	2	2	0	7	8	10	0	12	8	0	8	8	10	2	2	0	8
hlt_tm_to_tc	6	8	8	8	8	8	0	8	3	8	8	8	8	6	8	9	0	1	1	0	0	8	10	8	8	0	3	8	6	9	0	0	0	10	8	8	8	6	8	8	9	0	8	0	8	8	3	8	8	0	8	-	5	8	8	8	8	0	0	0	0	2	2	10	8	0	0	8	0	9	2	2	3	0	6	6	8	0	12	8	0	8	8	8	3	3	1	8
hlt_prescale_set_alias	7	5	7	5	5	5	0	5	0	5	5	5	5	3	5	5	0	0	0	0	0	5	5	5	5	2	0	5	3	7	1	0	0	5	5	5	5	3	5	5	5	0	5	0	5	5	2	5	5	0	7	5	-	5	6	5	5	0	0	0	2	2	2	5	5	0	0	5	0	5	2	2	0	0	4	7	5	0	6	5	0	5	5	5	0	0	0	5
hlt_prescale	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	1	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	8	8	6	9	8	8	0	8	0	8	8	3	8	8	0	8	8	5	-	8	8	8	0	1	0	0	2	2	10	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	9	0	8	12	8	2	2	0	8
hlt_release	7	8	9	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	1	2	8	6	9	2	0	0	8	8	8	8	6	8	8	8	0	8	0	8	8	3	8	8	0	9	8	6	8	-	8	8	0	0	0	2	2	2	8	8	0	0	8	0	9	2	2	2	0	8	7	8	0	10	8	0	8	8	8	2	2	0	8
trigger_next_run	6	8	8	8	8	8	0	8	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	8	0	2	8	6	8	0	0	0	8	8	8	8	6	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	-	8	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	6	6	8	0	10	8	0	8	8	8	2	2	0	8
hlt_setup	6	8	8	10	8	8	0	10	2	8	8	8	8	6	8	8	0	0	0	0	0	8	8	8	10	0	4	8	6	8	0	0	0	11	8	8	8	8	8	8	8	0	8	0	8	8	3	8	8	0	8	8	5	8	8	8	-	0	0	0	0	2	2	8	8	0	0	8	0	9	2	2	2	0	8	6	8	0	10	10	0	8	8	8	2	2	0	8
DBCOPY_SOURCE_DATABASE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hlt_tc_to_st	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hlt_tt_to_tr	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	-	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0
trigger_log	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
hlt_trigger_group	2	2	3	2	2	2	0	4	0	2	2	2	2	2	2	2	0	0	0	0	0	2	2	2	2	0	0	2	0	2	0	0	0	2	2	2	2	2	2	2	2	0	4	0	2	2	1	2	2	0	2	2	2	2	2	2	2	0	0	0	0	-	2	4	2	0	0	2	0	2	2	2	0	0	2	2	2	0	3	4	0	2	2	2	0	0	0	2
trigger_schema	2	2	2	2	2	2	0	2	0	2	2	2	2	2	2	2	0	0	0	0	0	2	2	2	2	0	0	2	0	2	0	0	0	3	2	2	2	2	2	2	2	0	2	0	2	2	0	2	2	0	2	2	2	2	2	2	2	0	0	0	0	2	-	2	2	0	0	2	0	2	2	2	0	0	2	2	2	0	3	2	0	2	2	2	0	0	0	2
hlt_trigger_stream	6	8	9	10	14	8	0	10	3	9	8	8	8	6	8	9	0	1	1	0	0	8	10	8	8	0	3	8	6	11	0	0	0	11	8	8	8	9	8	8	9	0	12	0	8	8	4	8	8	4	8	10	5	10	8	8	8	0	1	4	0	4	2	-	8	0	0	8	0	10	2	2	3	0	6	6	8	0	12	10	4	8	16	8	3	3	1	8
l1_muctpi_info	6	8	10	8	8	8	0	8	2	10	10	10	10	8	10	11	0	0	0	0	0	10	8	8	8	0	2	8	6	10	0	0	0	8	8	8	8	6	8	10	10	0	8	0	8	10	3	8	10	0	10	8	5	8	8	8	8	0	0	0	0	2	2	8	-	0	0	8	0	11	2	2	2	0	6	6	10	0	12	8	0	8	8	10	2	2	0	8
