	unconventional_transcript_association	seq_region	dependent_xref	affy_feature	contigoverlap	exon_stable_id	assembly_contig	meta_coord	ghost	translation_attrib	gene_denormalised_location	mapbin	translation_external	splicing_event	analysisprocess	interpro_description	unmapped_reason	feature	seq_region_mapping	mapset	stable_id_event	unmapped_object	geneclone_neighbourhood	clone	misc_feature_misc_set	gene	misc_attrib_type	identityXref	exon_external	gene_stable_id	dnac	landmarkMarker	affy_array	regulatory_factor_transcript	affy_probe	homol_feature	translation	assembly	static_golden_path	mapfrag	gene_attrib	external_synonym	meta	landmark_marker	dna	map	regulatory_region_object	ditag	mapannotationtype	oligo_probe	symmetric_contig_feature	species	mapannotation	regulatory_region	Xref	misc_attrib	marker_synonym	map_density	identity_xref	mapping_session	seq_region_annotation	xref	transcript_attrib	repeat_feature	assembly_locations	protein_feature	transcript	externalSynonym	gene_external	peptide_archive	oligo_feature	attrib_type	chromosome	repeat_consensus	regulatory_feature_object	exon_feature	exon_transcript	splicing_transcript_pair	prediction_exon	fset	splicing_event_feature	density_type	marker_feature	contig_equiv	contig_landmarkMarker	seq_region_attrib	genedblink	contig	transcript_stable_id	transcriptdblink	db_update	ontology_xref	symmetric_contig_pair_hit	external_db	regulatory_motif	supporting_feature	qtl_feature	object_xref	gene_description	qtl_synonym	qtl	marker	peptide_regulatory_region	dnafrag	density_feature	externalDB	associated_xref	fset_feature	marker_map_location	regulatory_search_region	genetype	translation_stable_id	data_file	operon_stable_id	operon_transcript	repeat	analysis	assembly_exception	contigext	regulatory_feature	operon_transcript_gene	dna_align_feature	mapfrag_mapset	misc_feature	simple_feature	dnafindex	oligo_array	karyotype	objectXref	mapping_set	alt_allele	transcript_intron_supporting_evidence	gene_archive	species_meta	transcript_supporting_feature	contig_orientation	operon_transcript_stable_id	protein_align_feature	peptide_regulatory_feature	ditag_feature	regulatory_factor_coding	exon	analysis_description	regulatory_factor	interpro	misc_set	coord_system	transcript_external	operon	prediction_transcript	go_xref	seq_region_synonym	analysis_history	intron_supporting_evidence	genomic_align_block	
translation_external	0	0	0	0	2	0	0	0	0	0	0	0	-	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	4	0	0	0	0	0	0	0
splicing_event	0	0	2	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
analysisprocess	0	0	0	0	2	1	2	0	2	0	0	0	0	0	-	2	0	4	0	3	0	0	0	2	0	5	0	2	0	1	0	0	0	0	0	0	1	2	5	3	0	2	7	2	2	0	0	0	3	0	3	2	3	0	2	0	0	4	2	0	0	2	0	4	2	4	3	2	0	0	0	0	2	2	0	2	1	0	0	1	0	0	0	0	5	0	2	2	1	2	2	0	2	2	0	4	0	2	1	0	0	0	0	3	0	2	0	1	0	0	5	1	0	0	0	0	2	0	2	0	0	2	3	0	2	0	0	3	3	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	4
interpro_description	0	0	0	0	3	0	2	0	0	0	0	0	4	0	2	-	0	2	0	3	0	0	3	5	0	2	0	2	4	0	0	0	0	0	0	0	0	2	5	3	0	2	2	2	2	0	0	0	3	0	0	0	3	0	3	0	0	2	2	0	0	2	0	2	2	5	2	2	4	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	0	0	0	2	0	4	0	0	2	3	0	2	0	0	2	2	0	0	0	0	0	0	3	0	2	0	0	0	5	0	0	3	0	0	4	0	0	0	0	0	0	0
unmapped_reason	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
feature	0	0	0	0	3	0	2	0	3	0	0	0	0	0	4	2	0	-	0	3	0	0	0	4	0	5	0	2	0	0	0	0	0	0	0	3	5	2	5	3	0	2	6	2	3	0	0	0	3	0	3	2	3	0	2	0	0	4	2	0	0	2	0	11	2	2	4	2	0	0	0	0	5	2	0	2	3	0	0	0	0	0	0	0	2	0	5	7	0	5	2	0	3	2	0	7	0	2	0	0	0	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	6	0	2	0	0	2	3	0	2	1	0	2	2	0	0	0	0	0	0	2	0	2	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	2
seq_region_mapping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mapset	0	4	0	0	0	5	5	4	0	0	0	0	0	0	3	3	0	3	0	-	4	0	0	7	6	7	2	3	0	5	6	0	0	0	0	0	4	7	3	12	0	3	3	3	8	0	0	0	12	0	0	0	12	0	3	6	0	7	5	0	0	3	0	7	3	3	7	3	0	4	0	4	8	3	0	3	0	0	5	0	0	5	4	0	0	4	0	7	4	0	0	0	0	5	0	3	5	3	0	0	0	0	0	12	5	4	0	0	4	0	0	4	0	0	0	0	3	4	0	0	0	7	12	6	7	0	0	7	3	0	4	0	4	0	0	0	0	7	0	0	0	7	0	0	0	6	4	0	0	5	0	0	0	0	0
stable_id_event	0	4	0	0	0	13	0	11	0	0	0	0	0	0	0	0	0	0	0	4	-	7	0	4	4	12	0	0	0	6	12	0	0	0	0	0	11	11	0	7	0	7	0	0	11	7	0	0	4	7	0	0	4	0	0	4	7	4	9	11	0	7	0	11	0	7	12	0	0	16	7	4	4	7	7	0	7	0	11	0	0	13	11	0	0	4	0	4	13	0	0	0	0	7	0	7	11	7	0	7	7	7	0	4	13	0	0	0	11	7	0	13	0	0	0	0	1	11	0	7	0	11	4	4	11	0	7	11	0	0	12	0	16	0	7	0	0	11	0	0	7	11	0	7	0	4	11	0	0	11	1	0	0	0	0
unmapped_object	0	0	0	3	0	6	0	6	0	0	0	0	0	0	0	0	6	0	0	0	7	-	0	0	0	9	0	0	0	0	6	0	3	0	3	0	6	6	0	0	0	6	0	0	6	6	0	1	0	9	0	0	0	0	0	0	6	0	8	6	0	14	0	8	0	8	9	0	0	6	11	0	0	6	6	0	6	0	6	0	0	8	8	0	0	0	0	0	6	0	0	0	0	19	0	6	8	6	0	6	6	6	0	0	6	0	0	0	6	8	0	6	0	0	0	0	2	6	0	8	0	10	0	0	8	0	9	6	0	0	6	0	6	0	6	0	0	10	0	2	6	6	2	6	0	0	6	0	0	8	0	2	0	0	0
geneclone_neighbourhood	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	0	-	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0
clone	0	4	0	0	2	4	2	4	3	0	0	0	2	0	2	5	0	4	0	7	4	0	3	-	4	17	0	2	2	4	4	0	0	0	0	3	6	8	4	7	0	2	3	2	10	0	0	0	7	0	0	0	7	0	2	4	0	6	4	0	0	2	0	9	2	4	8	2	2	4	0	4	8	2	0	2	0	0	4	0	0	5	6	0	0	4	0	10	4	0	0	0	0	2	0	3	4	2	0	0	0	0	0	9	5	2	0	0	4	0	2	4	0	0	0	2	4	4	2	0	0	8	7	4	8	0	0	6	2	0	4	0	4	0	0	2	0	8	0	0	0	17	0	0	2	4	4	2	0	6	1	0	0	0	0
misc_feature_misc_set	0	4	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	4	-	4	2	0	0	5	6	0	0	0	0	0	4	4	0	6	0	0	0	0	5	0	0	0	6	0	0	0	6	0	0	6	0	4	2	0	0	0	0	4	0	0	4	0	0	4	0	4	4	0	0	0	0	0	5	0	0	5	4	0	0	4	0	4	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	5	0	0	0	4	0	0	4	0	0	0	0	0	4	0	0	0	4	6	6	4	0	0	4	0	0	4	0	4	0	0	0	0	4	0	0	0	4	0	0	0	6	4	0	0	5	0	0	0	0	0
gene	0	5	0	0	0	15	2	11	3	1	0	0	0	0	5	2	0	5	2	7	12	9	1	17	4	-	0	4	0	8	11	0	0	1	0	1	19	15	2	7	1	9	6	2	18	7	0	1	7	7	1	0	7	0	4	5	7	8	15	9	0	15	1	20	2	11	45	4	0	11	11	4	8	9	9	2	10	0	11	0	0	16	15	0	0	5	0	10	15	0	0	0	0	16	0	14	15	12	4	7	7	7	0	9	12	4	0	0	11	13	2	15	1	2	2	2	6	11	0	13	0	19	7	4	19	1	7	14	4	2	11	0	11	0	8	0	2	19	0	2	10	31	2	9	0	4	14	0	2	17	1	0	0	2	0
misc_attrib_type	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	-	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
identityXref	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	2	0	3	0	0	0	2	0	4	0	-	0	0	0	0	0	0	0	0	0	2	2	3	0	2	4	2	2	0	0	0	3	0	0	0	3	0	4	0	0	4	2	0	0	2	0	2	2	2	2	4	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	2	0	0	2	6	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
exon_external	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0	-	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	4	0	0	0	0	0	0	0
gene_stable_id	0	4	0	0	0	16	0	4	0	0	0	0	0	0	1	0	0	0	0	5	6	0	0	4	5	8	2	0	0	-	6	0	0	0	0	0	8	4	0	5	0	0	0	0	4	0	0	0	5	0	0	0	5	0	0	6	0	4	2	0	1	1	0	4	0	0	8	0	0	6	0	5	4	0	0	0	2	0	6	0	0	6	4	0	0	5	0	4	14	0	0	0	0	0	0	2	4	0	2	0	0	0	0	5	6	0	0	0	4	0	2	14	1	2	2	0	1	4	0	0	0	4	5	5	4	0	0	4	0	0	5	0	6	0	0	0	2	4	0	0	0	8	0	0	0	5	4	0	2	6	0	0	0	0	0
dnac	0	4	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	6	12	6	0	4	6	11	3	0	0	6	-	0	0	0	0	0	10	10	0	6	0	6	0	0	12	6	0	0	6	6	0	0	6	0	0	7	6	4	8	6	1	6	0	10	0	6	11	0	0	10	6	5	4	6	6	0	6	0	12	0	0	11	10	0	0	5	0	4	10	0	0	0	0	6	0	6	12	6	0	6	6	6	0	6	11	0	0	0	10	6	0	10	0	0	0	0	0	10	0	6	0	10	6	6	10	0	6	10	0	0	10	0	10	0	6	0	0	10	0	0	6	10	0	6	0	6	10	0	0	12	1	0	0	0	0
landmarkMarker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
affy_array	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
regulatory_factor_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
affy_probe	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
homol_feature	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
translation	0	4	0	0	0	14	0	10	0	0	0	0	0	0	1	0	0	5	0	4	11	6	0	6	4	19	0	0	0	8	10	0	0	0	0	0	-	12	0	4	0	6	1	0	13	6	0	0	4	6	0	0	4	0	0	4	6	4	8	6	0	7	0	12	0	6	19	0	0	10	6	4	6	6	6	0	9	0	10	0	0	11	12	0	0	4	0	8	14	0	0	0	0	6	0	8	10	6	2	6	6	6	0	6	11	0	0	0	10	6	2	14	1	2	2	0	2	10	0	6	0	12	4	4	12	1	6	10	0	0	10	0	10	0	6	0	2	12	0	0	6	21	0	6	0	4	10	0	2	12	1	0	0	0	0
